ticker,currency,asset_class,fund_benchmark,fund_category,fund_dividend_policy,fund_domicile,fund_global_category,asset_type,category_type,category_subdetail,issuer,market_cap,ongoing_charge_tercile,super_region,region_group
TSEL.BT1,USD,EQUITY,,United States of America,DISTRIBUTION,US,Equity US,Equity,Region,US,Touchstone,100000.0,,Americas,North America
TSME.BT1,USD,EQUITY,,United States of America,DISTRIBUTION,US,Equity US Sm&Mid Cap,Equity,Region,US Sm&Mid Cap,Thrivent Asset,254245713.0,2.0,Americas,North America
TSPA.BT1,USD,EQUITY,S&P 500 TR,United States of America,DISTRIBUTION,US,Equity US,Equity,Region,US,T Rowe Price,1053431642.0,1.0,Americas,North America
TUR.BT1,USD,EQUITY,MSCI Turkey IMI 25/50 NR USD,Turkey,DISTRIBUTION,US,Equity Turkey,Equity,Region,Turkey,BlackRock,184628676.0,2.0,Europe,Eastern Europe
TVAL.BT1,USD,EQUITY,,United States of America,DISTRIBUTION,US,Equity US,Equity,Region,US,T Rowe Price,107775241.0,1.0,Americas,North America
TWN.BT1,USD,EQUITY,,Taiwan,DISTRIBUTION,US,Equity Taiwan,Equity,Region,Taiwan,Allianz,308751467.0,3.0,Asia,East Asia
TXS.BT1,USD,EQUITY,Texas Capital Texas Equity Gross TR USD,United States of America,DISTRIBUTION,US,Equity US Sm&Mid Cap,Equity,Region,US Sm&Mid Cap,TEXAS CAPITAL,29062268.0,,Americas,North America
TXSS.BT1,USD,EQUITY,,United States of America,DISTRIBUTION,US,Equity US Sm&Mid Cap,Equity,Region,US Sm&Mid Cap,TEXAS CAPITAL,13708103.0,,Americas,North America
TY.BT1,USD,EQUITY,S&P 500 TR,United States of America,DISTRIBUTION,US,Equity US,Equity,Region,US,Columbia Mgt,1864065099.0,2.0,Americas,North America
UAE.BT1,USD,EQUITY,MSCI All UAE Capped NR USD,United Arab Emirates,DISTRIBUTION,US,Equity UAE,Equity,Region,UAE,BlackRock,68271705.0,2.0,Middle East,Middle East
UDI.BT1,USD,EQUITY,S&P 500 Value Total Return Index,United States of America,DISTRIBUTION,US,Equity US Income,Equity,Region,US Income,USCF Advisers LLC,3624001.0,2.0,Americas,North America
UDIV.BT1,USD,EQUITY,,United States of America,DISTRIBUTION,US,Equity US Income,Equity,Region,US Income,Franklin,45379689.0,1.0,Americas,North America
UEVM.BT1,USD,EQUITY,Nasdaq Victory EM Value Momentum NR USD,Global Emerging Markets,DISTRIBUTION,US,Equity Emerging Mkts Global,Equity,Region,Emerging Mkts Global,Victory Capital,179364426.0,2.0,Global,Emerging Markets
UIVM.BT1,USD,EQUITY,Nasdaq Victory International Value Momentum NR USD,Global Ex US,DISTRIBUTION,US,Equity Global ex US,Equity,Region,Global ex US,Victory Capital,218299622.0,1.0,Global,Global Ex-US
ULVM.BT1,USD,EQUITY,,United States of America,DISTRIBUTION,US,Equity US,Equity,Region,US,Victory Capital,148833531.0,1.0,Americas,North America
UMMA.BT1,USD,EQUITY,Bloomberg World ex US Large & Mid Cap TR USD,Global Ex US,DISTRIBUTION,US,Equity Global ex US,Equity,Region,Global ex US,Wahed Invest LLC,117131677.0,2.0,Global,Global Ex-US
UPGD.BT1,USD,EQUITY,,United States of America,DISTRIBUTION,US,Equity US Sm&Mid Cap,Equity,Region,US Sm&Mid Cap,Invesco,108215362.0,2.0,Americas,North America
URTH.BT1,USD,EQUITY,MSCI World NR USD,Global,DISTRIBUTION,US,Equity Global,Equity,Region,Global,BlackRock,4367513206.0,1.0,Global,Global
USA.BT1,USD,EQUITY,Dow Jones Industrial Daily Reinvested Avg TR,United States of America,DISTRIBUTION,US,Equity US,Equity,Region,US,ALPS Advisors,2006955001.0,3.0,Americas,North America
USCA.BT1,USD,EQUITY,,United States of America,DISTRIBUTION,US,Equity US,Equity,Region,US,DBX Advisors LLC,2376051192.0,1.0,Americas,North America
USCF.BT1,USD,EQUITY,Solactive US Cash Flow Champions TR USD,United States of America,DISTRIBUTION,US,Equity US,Equity,Region,US,Themes Mgmt,2099258.0,1.0,Americas,North America
USCL.BT1,USD,EQUITY,,United States of America,DISTRIBUTION,US,Equity US,Equity,Region,US,BlackRock,2251858394.0,1.0,Americas,North America
USMC.BT1,USD,EQUITY,S&P 500 TR,United States of America,DISTRIBUTION,US,Equity US,Equity,Region,US,Principal Global,2562724611.0,1.0,Americas,North America
USMF.BT1,USD,EQUITY,WisdomTree US Multifactor TR USD,United States of America,DISTRIBUTION,US,Equity US,Equity,Region,US,WisdomTree,367800494.0,1.0,Americas,North America
USMV.BT1,USD,EQUITY,MSCI USA Minimum Volatility TR USD,United States of America,DISTRIBUTION,US,Equity US,Equity,Region,US,BlackRock,22642836530.0,1.0,Americas,North America
USNZ.BT1,USD,EQUITY,Solactive ISS ESG US Net Zero Pathway Enh TR USD,United States of America,DISTRIBUTION,US,Equity US,Equity,Region,US,DBX Advisors LLC,230477913.0,1.0,Americas,North America
USPX.BT1,USD,EQUITY,,United States of America,DISTRIBUTION,US,Equity US,Equity,Region,US,Franklin,1220018816.0,1.0,Americas,North America
USRD.BT1,USD,EQUITY,Solactive US R&D Champions TR USD,United States of America,DISTRIBUTION,US,Equity US,Equity,Region,US,Themes Mgmt,1190184.0,1.0,Americas,North America
USSE.BT1,USD,EQUITY,,United States of America,DISTRIBUTION,US,Equity US,Equity,Region,US,Segall Bryant,257735086.0,,Americas,North America
USSG.BT1,USD,EQUITY,MSCI USA ESG Leaders TR USD,United States of America,DISTRIBUTION,US,Equity US,Equity,Region,US,DBX Advisors LLC,943904795.0,1.0,Americas,North America
USVM.BT1,USD,EQUITY,,United States of America,DISTRIBUTION,US,Equity US Sm&Mid Cap,Equity,Region,US Sm&Mid Cap,Victory Capital,286250349.0,1.0,Americas,North America
USXF.BT1,USD,EQUITY,MSCI USA Choice ESG Screened TR USD,United States of America,DISTRIBUTION,US,Equity US,Equity,Region,US,BlackRock,1291401621.0,1.0,Americas,North America
UTRN.BT1,USD,EQUITY,Vesper US Large Cap Short-Term Reversal USD,United States of America,DISTRIBUTION,US,Equity US,Equity,Region,US,Exchange Traded Concepts LLC,22794509.0,3.0,Americas,North America
VALQ.BT1,USD,EQUITY,American Century US Qlty Val TR USD,United States of America,DISTRIBUTION,US,Equity US,Equity,Region,US,American Centy,231908260.0,1.0,Americas,North America
VAMO.BT1,USD,EQUITY,S&P 500 TR,United States of America,DISTRIBUTION,US,Equity US Sm&Mid Cap,Equity,Region,US Sm&Mid Cap,Cambria Investment Management LP,52106981.0,2.0,Americas,North America
VB.BT1,USD,EQUITY,CRSP US Small Cap TR,United States of America,DISTRIBUTION,US,Equity US Sm&Mid Cap,Equity,Region,US Sm&Mid Cap,Vanguard,63271118579.0,1.0,Americas,North America
VBK.BT1,USD,EQUITY,CRSP US Small Cap Growth TR,United States of America,DISTRIBUTION,US,Equity US Sm&Mid Cap,Equity,Region,US Sm&Mid Cap,Vanguard,19514237339.0,1.0,Americas,North America
VBR.BT1,USD,EQUITY,CRSP US Small Cap Value TR,United States of America,DISTRIBUTION,US,Equity US Sm&Mid Cap,Equity,Region,US Sm&Mid Cap,Vanguard,31120126226.0,1.0,Americas,North America
VEA.BT1,USD,EQUITY,FTSE Developed All Cap Ex US Net Tax (US RIC) TR,Global Ex US,DISTRIBUTION,US,Equity Global ex US,Equity,Region,Global ex US,Vanguard,133323396389.0,1.0,Global,Global Ex-US
VEGN.BT1,USD,EQUITY,Beyond Investing US Vegan Climate TR USD,United States of America,DISTRIBUTION,US,Equity US,Equity,Region,US,Beyond Investing LLC,108896929.0,2.0,Americas,North America
VEU.BT1,USD,EQUITY,FTSE All World ex USA TR,Global Ex US,DISTRIBUTION,US,Equity Global ex US,Equity,Region,Global ex US,Vanguard,37480561026.0,1.0,Global,Global Ex-US
VFLO.BT1,USD,EQUITY,,United States of America,DISTRIBUTION,US,Equity US,Equity,Region,US,Victory Capital,1672274963.0,2.0,Americas,North America
VFMF.BT1,USD,EQUITY,Russell 3000 TR,United States of America,DISTRIBUTION,US,Equity US,Equity,Region,US,Vanguard,318725035.0,1.0,Americas,North America
VFMO.BT1,USD,EQUITY,Russell 3000 TR,United States of America,DISTRIBUTION,US,Equity US,Equity,Region,US,Vanguard,886201763.0,1.0,Americas,North America
VFMV.BT1,USD,EQUITY,Russell 3000 TR,United States of America,DISTRIBUTION,US,Equity US,Equity,Region,US,Vanguard,155489873.0,1.0,Americas,North America
VFQY.BT1,USD,EQUITY,Russell 3000 TR,United States of America,DISTRIBUTION,US,Equity US,Equity,Region,US,Vanguard,419235441.0,1.0,Americas,North America
VFVA.BT1,USD,EQUITY,Russell 3000 TR,United States of America,DISTRIBUTION,US,Equity US,Equity,Region,US,Vanguard,793480830.0,1.0,Americas,North America
VGK.BT1,USD,EQUITY,FTSE Developed Europe All Cap Net Tax (US RIC) TR,Europe,DISTRIBUTION,US,Equity Europe,Equity,Region,Europe,Vanguard,16534763835.0,1.0,Europe,Europe All
VIDI.BT1,USD,EQUITY,,Global Ex US,DISTRIBUTION,US,Equity Global ex US Sm&Mid Cap,Equity,Region,Global ex US Sm&Mid Cap,Vident Advisory,315713426.0,2.0,Global,Global Ex-US
VIG.BT1,USD,EQUITY,S&P U.S. Dividend Growers Index USD,United States of America,DISTRIBUTION,US,Equity US Income,Equity,Region,US Income,Vanguard,87218222360.0,1.0,Americas,North America
VIGI.BT1,USD,EQUITY,,Global Ex US,DISTRIBUTION,US,Equity Global Income,Equity,Region,Global Income,Vanguard,6982195371.0,1.0,Global,Global Ex-US
VIOG.BT1,USD,EQUITY,S&P SmallCap 600 Growth TR,United States of America,DISTRIBUTION,US,Equity US Sm&Mid Cap,Equity,Region,US Sm&Mid Cap,Vanguard,1003609762.0,1.0,Americas,North America
VIOO.BT1,USD,EQUITY,S&P 600 Small Cap TR,United States of America,DISTRIBUTION,US,Equity US Sm&Mid Cap,Equity,Region,US Sm&Mid Cap,Vanguard,3082759277.0,1.0,Americas,North America
VIOV.BT1,USD,EQUITY,S&P SmallCap 600 Value TR,United States of America,DISTRIBUTION,US,Equity US Sm&Mid Cap,Equity,Region,US Sm&Mid Cap,Vanguard,1414272392.0,1.0,Americas,North America
VLLU.BT1,USD,EQUITY,Harbor AlphaEdge Large Cap Value CR USD,United States of America,DISTRIBUTION,US,Equity US,Equity,Region,US,Harbor Capital Advisors Inc,2038150.0,,Americas,North America
VLU.BT1,USD,EQUITY,S&P 1500 Low Valuation Tilt TR USD,United States of America,DISTRIBUTION,US,Equity US,Equity,Region,US,State Street,379165683.0,1.0,Americas,North America
VLUE.BT1,USD,EQUITY,MSCI USA Enhanced Value TR USD,United States of America,DISTRIBUTION,US,Equity US,Equity,Region,US,BlackRock,6852013085.0,1.0,Americas,North America
VMAX.BT1,USD,EQUITY,,United States of America,DISTRIBUTION,US,Equity US,Equity,Region,US,Lattice Strategies LLC,48012647.0,1.0,Americas,North America
VMOT.BT1,USD,EQUITY,,Global,DISTRIBUTION,US,Equity Global,Equity,Region,Global,Empowered Funds,21128686.0,1.0,Global,Global
VNAM.BT1,USD,EQUITY,,Vietnam,DISTRIBUTION,US,Equity Vietnam,Equity,Region,Vietnam,Glo X Mgmt Co,11464097.0,2.0,Asia,Southeast Asia
VNM.BT1,USD,EQUITY,Market Vectors Vietnam TR,Vietnam,DISTRIBUTION,US,Equity Vietnam,Equity,Region,Vietnam,VanEck,417171087.0,2.0,Asia,Southeast Asia
VNSE.BT1,USD,EQUITY,S&P 500 TR,United States of America,DISTRIBUTION,US,Equity US,Equity,Region,US,Natixis Advisors LLC,18648813.0,3.0,Americas,North America
VO.BT1,USD,EQUITY,CRSP US Mid Cap TR,United States of America,DISTRIBUTION,US,Equity US Sm&Mid Cap,Equity,Region,US Sm&Mid Cap,Vanguard,72477126459.0,1.0,Americas,North America
VOE.BT1,USD,EQUITY,CRSP US Mid Cap Value TR,United States of America,DISTRIBUTION,US,Equity US Sm&Mid Cap,Equity,Region,US Sm&Mid Cap,Vanguard,17374310986.0,1.0,Americas,North America
VONE.BT1,USD,EQUITY,Russell 1000 TR USD,United States of America,DISTRIBUTION,US,Equity US,Equity,Region,US,Vanguard,5390094812.0,1.0,Americas,North America
VONG.BT1,USD,EQUITY,Russell 1000 Growth TR,United States of America,DISTRIBUTION,US,Equity US,Equity,Region,US,Vanguard,25046476906.0,1.0,Americas,North America
VONV.BT1,USD,EQUITY,Russell 1000 Value TR,United States of America,DISTRIBUTION,US,Equity US,Equity,Region,US,Vanguard,9920389908.0,1.0,Americas,North America
VOO.BT1,USD,EQUITY,S&P 500 TR,United States of America,DISTRIBUTION,US,Equity US,Equity,Region,US,Vanguard,584624227523.0,1.0,Americas,North America
VOOG.BT1,USD,EQUITY,S&P 500 Growth Total Return Index,United States of America,DISTRIBUTION,US,Equity US,Equity,Region,US,Vanguard,15010936569.0,1.0,Americas,North America
VOOV.BT1,USD,EQUITY,S&P 500 Value Total Return Index,United States of America,DISTRIBUTION,US,Equity US,Equity,Region,US,Vanguard,5205934407.0,1.0,Americas,North America
VOT.BT1,USD,EQUITY,CRSP US Mid Cap Growth TR,United States of America,DISTRIBUTION,US,Equity US Sm&Mid Cap,Equity,Region,US Sm&Mid Cap,Vanguard,15144037375.0,1.0,Americas,North America
VOTE.BT1,USD,EQUITY,,United States of America,DISTRIBUTION,US,Equity US,Equity,Region,US,TCW Investment,713657487.0,1.0,Americas,North America
VPL.BT1,USD,EQUITY,FTSE Developed Asia Pacific All Cap Net Tax NR USD,Asia Pacific,DISTRIBUTION,US,Equity Asia Pacific,Equity,Region,Asia Pacific,Vanguard,6665001694.0,1.0,Asia,Asia Pacific
VRP.BT1,USD,EQUITY,ICE Variable Rate Preferred & Hybrid Sec TR USD,United States of America,DISTRIBUTION,US,Equity US Income,Equity,Region,US Income,Invesco,1871213590.0,2.0,Americas,North America
VSDA.BT1,USD,EQUITY,Nasdaq Victory Dividend Accelerator TR USD,United States of America,DISTRIBUTION,US,Equity US,Equity,Region,US,Victory Capital,228813469.0,1.0,Americas,North America
VSGX.BT1,USD,EQUITY,FTSE GA CAP xUS C NT TR USD,Global Ex US,DISTRIBUTION,US,Equity Global ex US,Equity,Region,Global ex US,Vanguard,3946319183.0,1.0,Global,Global Ex-US
VSLU.BT1,USD,EQUITY,,United States of America,DISTRIBUTION,US,Equity US,Equity,Region,US,Applied Fin,222123882.0,2.0,Americas,North America
VSMV.BT1,USD,EQUITY,Nasdaq Victory US Multi-Factor Min Vol TR USD,United States of America,DISTRIBUTION,US,Equity US,Equity,Region,US,Victory Capital,112891439.0,1.0,Americas,North America
VSS.BT1,USD,EQUITY,FTSE Global Small Cap ex-US Net Tax NR USD,Global Ex US,DISTRIBUTION,US,Equity Global ex US Sm&Mid Cap,Equity,Region,Global ex US Sm&Mid Cap,Vanguard,8451277742.0,1.0,Global,Global Ex-US
VT.BT1,USD,EQUITY,FTSE Global All Cap TR USD,Global,DISTRIBUTION,US,Equity Global,Equity,Region,Global,Vanguard,41930798642.0,1.0,Global,Global
VTHR.BT1,USD,EQUITY,Russell 3000 TR,United States of America,DISTRIBUTION,US,Equity US,Equity,Region,US,Vanguard,3252294026.0,1.0,Americas,North America
VTI.BT1,USD,EQUITY,CRSP US Total Stock Market TR,United States of America,DISTRIBUTION,US,Equity US,Equity,Region,US,Vanguard,456499341278.0,1.0,Americas,North America
VTV.BT1,USD,EQUITY,CRSP US Large Cap Value TR,United States of America,DISTRIBUTION,US,Equity US,Equity,Region,US,Vanguard,128419221445.0,1.0,Americas,North America
VTWG.BT1,USD,EQUITY,Russell 2000 Growth TR,United States of America,DISTRIBUTION,US,Equity US Sm&Mid Cap,Equity,Region,US Sm&Mid Cap,Vanguard,1018376992.0,1.0,Americas,North America
VTWO.BT1,USD,EQUITY,Russell 2000 TR,United States of America,DISTRIBUTION,US,Equity US Sm&Mid Cap,Equity,Region,US Sm&Mid Cap,Vanguard,12244074722.0,1.0,Americas,North America
VTWV.BT1,USD,EQUITY,Russell 2000 Value TR,United States of America,DISTRIBUTION,US,Equity US Sm&Mid Cap,Equity,Region,US Sm&Mid Cap,Vanguard,820261985.0,1.0,Americas,North America
VUG.BT1,USD,EQUITY,CRSP US Large Cap Growth TR,United States of America,DISTRIBUTION,US,Equity US,Equity,Region,US,Vanguard,155884850712.0,1.0,Americas,North America
VUSE.BT1,USD,EQUITY,,United States of America,DISTRIBUTION,US,Equity US Sm&Mid Cap,Equity,Region,US Sm&Mid Cap,Vident Advisory,587999500.0,2.0,Americas,North America
VV.BT1,USD,EQUITY,CRSP US Large Cap Growth TR,United States of America,DISTRIBUTION,US,Equity US,Equity,Region,US,Vanguard,39086015237.0,1.0,Americas,North America
VWID.BT1,USD,EQUITY,MSCI ACWI ex USA High Dividend Yield NR USD,Global Ex US,DISTRIBUTION,US,Equity Global Income,Equity,Region,Global Income,VIA,12026133.0,2.0,Global,Global Ex-US
VWO.BT1,USD,EQUITY,FTSE EM All Cap China A Inc NT (US RIC) TR,Global Emerging Markets,DISTRIBUTION,US,Equity Emerging Mkts Global,Equity,Region,Emerging Mkts Global,Vanguard,79558362769.0,1.0,Global,Emerging Markets
VXF.BT1,USD,EQUITY,S&P Completion TR,United States of America,DISTRIBUTION,US,Equity US Sm&Mid Cap,Equity,Region,US Sm&Mid Cap,Vanguard,21304923015.0,1.0,Americas,North America
VXUS.BT1,USD,EQUITY,FTSE Global All Cap ex-US Net Tax NR USD,Global Ex US,DISTRIBUTION,US,Equity Global ex US,Equity,Region,Global ex US,Vanguard,75036178917.0,1.0,Global,Global Ex-US
VYM.BT1,USD,EQUITY,FTSE High Dividend Yield TR USD,United States of America,DISTRIBUTION,US,Equity US Income,Equity,Region,US Income,Vanguard,59711628233.0,1.0,Americas,North America
VYMI.BT1,USD,EQUITY,FTSE All-World ex US High Dividend Yield TR USD,Global Ex US,DISTRIBUTION,US,Equity Global Income,Equity,Region,Global Income,Vanguard,7746175284.0,1.0,Global,Global Ex-US
WBIF.BT1,USD,EQUITY,S&P 500 TR,United States of America,DISTRIBUTION,US,Equity US,Equity,Region,US,Millington Secs,30959966.0,3.0,Americas,North America
WBIG.BT1,USD,EQUITY,S&P 500 TR,Global,DISTRIBUTION,US,Equity Global Income,Equity,Region,Global Income,Millington Secs,39163265.0,3.0,Global,Global
WBIL.BT1,USD,EQUITY,S&P 500 TR,United States of America,DISTRIBUTION,US,Equity US,Equity,Region,US,Millington Secs,37778172.0,3.0,Americas,North America
WBIY.BT1,USD,EQUITY,Solactive Power Factor High Dividend TR USD,United States of America,DISTRIBUTION,US,Equity US,Equity,Region,US,Millington Secs,61117335.0,3.0,Americas,North America
WCEO.BT1,USD,EQUITY,,United States of America,DISTRIBUTION,US,Equity US,Equity,Region,US,Hypatia Cap Grp,4234013.0,3.0,Americas,North America
WCME.BT1,USD,EQUITY,MSCI EM (Emerging Markets) NR USD,Global Emerging Markets,DISTRIBUTION,US,Equity Emerging Mkts Global,Equity,Region,Emerging Mkts Global,First Trust,2323089.0,3.0,Global,Emerging Markets
WCMI.BT1,USD,EQUITY,MSCI AC World ex USA NR USD,Global Ex US,DISTRIBUTION,US,Equity Global ex US,Equity,Region,Global ex US,First Trust,54397735.0,3.0,Global,Global Ex-US
WDIV.BT1,USD,EQUITY,S&P Global Dividend Aristocrats NTR USD,Global,DISTRIBUTION,US,Equity Global Income,Equity,Region,Global Income,State Street,189614831.0,2.0,Global,Global
WINN.BT1,USD,EQUITY,Russell 1000 Growth TR,United States of America,DISTRIBUTION,US,Equity US,Equity,Region,US,Harbor Capital Advisors Inc,671399340.0,2.0,Americas,North America
WLDR.BT1,USD,EQUITY,FTSE Starmine Affinity Wld Ldrs TR USD,Global,DISTRIBUTION,US,Equity Global,Equity,Region,Global,Regents Park Funds LLC,31088810.0,2.0,Global,Global
WOMN.BT1,USD,EQUITY,,United States of America,DISTRIBUTION,US,Equity US,Equity,Region,US,Tidal Invstmnts,62655780.0,3.0,Americas,North America
WRND.BT1,USD,EQUITY,NYLI Global Equity R&D Leaders CR USD,Global,DISTRIBUTION,US,Equity Global,Equity,Region,Global,NYLife Inv Mgmt,6650260.0,1.0,Global,Global
WTV.BT1,USD,EQUITY,Russell 1000 Value TR,United States of America,DISTRIBUTION,US,Equity US,Equity,Region,US,WisdomTree,496030555.0,1.0,Americas,North America
WUSA.BT1,USD,ALTERNATIVES,,United States of America,DISTRIBUTION,US,Equity US,Equity,Region,US,Simplify EQLS,28759996.0,,Americas,North America
WWJD.BT1,USD,EQUITY,Inspire Global Hope Ex-US TR USD,Global Ex US,DISTRIBUTION,US,Equity Global ex US,Equity,Region,Global ex US,Inspire Investin,291285502.0,2.0,Global,Global Ex-US
XC.BT1,USD,EQUITY,,Global Emerging Markets,DISTRIBUTION,US,Equity Emerging Mkts Global,Equity,Region,Emerging Mkts Global,WisdomTree,55304996.0,1.0,Global,Emerging Markets
XCEM.BT1,USD,EQUITY,,Global Emerging Markets,DISTRIBUTION,US,Equity Emerging Mkts Global,Equity,Region,Emerging Mkts Global,Columbia Mgt,1131374706.0,1.0,Global,Emerging Markets
XCNY.BT1,USD,EQUITY,,Global Emerging Markets,DISTRIBUTION,US,Equity Emerging Mkts Global,Equity,Region,Emerging Mkts Global,State Street,4797385.0,,Global,Emerging Markets
XJH.BT1,USD,EQUITY,S&P MidCap 400 Sustainability Screened TR IX,United States of America,DISTRIBUTION,US,Equity US Sm&Mid Cap,Equity,Region,US Sm&Mid Cap,BlackRock,246657883.0,1.0,Americas,North America
XJR.BT1,USD,EQUITY,S&P SmallCap 600 Sustainability Screened TR USD,United States of America,DISTRIBUTION,US,Equity US Sm&Mid Cap,Equity,Region,US Sm&Mid Cap,BlackRock,90398667.0,1.0,Americas,North America
XLG.BT1,USD,EQUITY,S&P 500 Top 50 TR USD,United States of America,DISTRIBUTION,US,Equity US,Equity,Region,US,Invesco,7735845160.0,1.0,Americas,North America
XLSR.BT1,USD,EQUITY,S&P 500 TR,United States of America,DISTRIBUTION,US,Equity US,Equity,Region,US,State Street,663488537.0,2.0,Americas,North America
XMAG.BT1,USD,EQUITY,,United States of America,DISTRIBUTION,US,Equity US,Equity,Region,US,Tidal Invstmnts,9296221.0,,Americas,North America
